what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.2.v201205310922,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1343181523093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343181536000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343181537250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343181543171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181548796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181581125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343181627062
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343181644875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343181683468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343181685625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343181697250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343181717484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343181721156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343181788921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181809578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181816578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181819046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181832265
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.2.v201205310922,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1343181832421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343181841421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181842437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181861109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181863593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181898703
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343181902390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343181938343
