what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1343558311078
started,bundle,org.eclipse.mylyn.commons.net,3.8.0.v20120612-0600,"org.eclipse.mylyn.commons.net",1343558311078
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1343558311078
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1343558311078
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1343558311078
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1343558311078
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1343558311078
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1343558311078
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1343558311078
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1343558311078
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030424,"org.eclipse.wst.common.project.facet.core",1343558311078
os,sysinfo,,,"win32",1343558311078
arch,sysinfo,,,"x86",1343558311078
ws,sysinfo,,,"win32",1343558311078
locale,sysinfo,,,"en_US",1343558311078
processors,sysinfo,,,"2",1343558311078
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1343558311078
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1343558311078
java.specification.name,sysinfo,,,"Java Platform API Specification",1343558311078
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1343558311078
java.specification.version,sysinfo,,,"1.6",1343558311078
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1343558311078
java.version,sysinfo,,,"1.6.0_21",1343558311078
java.vm.info,sysinfo,,,"mixed mode",1343558311078
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1343558311078
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1343558311078
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1343558311078
java.vm.specification.version,sysinfo,,,"1.0",1343558311078
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1343558311078
java.vm.version,sysinfo,,,"17.0-b17",1343558311078
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1343558312156
