what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343449469421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343449479187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343449502468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343449503562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343449505156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343449508078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343449547640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343449581124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343449582578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450070296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343450076265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450077499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450084906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343450088687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343450100343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343450103093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343450111859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343450118234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343450137531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343450140765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343450166921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450168453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450182890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343450187515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343450191140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343450212406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450213968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450228203
activated,view,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.explorer",1343450313906
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450328093
activated,view,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.explorer",1343450336546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343450337718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450338546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450344171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343450344234
opened,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450349671
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450349765
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450355937
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450365984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450377343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450382687
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450386593
error,log,,,"assertion failed: ",1343450389593
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450393937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343450402624
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450412234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343450413843
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450415953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1343450422796
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450424687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343450431531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343450432515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450433781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450439624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450443843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343450453406
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450453578
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343450457046
