what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960085156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960113531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342960128203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960131171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960139437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960141734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960169968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1342960179843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960194968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960206718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342960210984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1342960214375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342960215796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960218062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960234562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1342960245468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342960252328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960253796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960256734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960264734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960298875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342960312968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960314328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960325203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960334328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960393796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342960401296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960402671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960422218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960458828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960528437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1342960537296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342960547843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960552265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960559515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342960568078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960574109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960590265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342960592140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342961150625
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1342961155531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1342961156000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342961160843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342961162015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342961172812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1342961188421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342961190000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342961203093
