what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671620369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671621135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671621572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671621947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671622666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671623104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671623572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671623729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671624119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671624432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671624807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671624947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671625135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671625275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671625416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671625557
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671625947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344671626041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1344671628510
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344671629822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344671807854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344671809775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344671820666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344671834604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672691400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672693119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672693135
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672693260
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672700541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672705775
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672721947
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1344672726588
error,log,,,"IStructuredDocumentRegion management failed.",1344672730010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344672738635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1344672739010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1344672742744
error,log,,,"IStructuredDocumentRegion management failed.",1344672742869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1344672742885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1344672750588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1344672771775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672775244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672785666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1344672793057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1344672794979
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1344672803963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672805213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672807729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672808635
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672831557
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1344672831635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1344672832979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1344672836135
started,bundle,org.codehaus.groovy.eclipse.refactoring,2.6.0.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy.eclipse.refactoring",1344672840400
started,bundle,org.springframework.ide.eclipse.beans.ui.refactoring,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.beans.ui.refactoring",1344672840854
started,bundle,org.eclipse.dltk.core.manipulation,4.0.0.201206120848,"org.eclipse.dltk.core.manipulation",1344672841275
