what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1344748487883
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1344748487883
java.version,sysinfo,,,"1.6.0_21",1344748487883
java.vm.info,sysinfo,,,"mixed mode",1344748487883
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1344748487883
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1344748487883
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1344748487883
java.vm.specification.version,sysinfo,,,"1.0",1344748487883
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1344748487883
java.vm.version,sysinfo,,,"17.0-b17",1344748487883
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1344748488665
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1344748489930
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1344748490024
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1344748490227
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1344748490415
started,bundle,com.springsource.sts.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.ui",1344748490462
started,bundle,org.codehaus.groovy.eclipse.dsl,2.6.0.xx-20111212-0900-e37-RELEASE,"org.codehaus.groovy.eclipse.dsl",1344748490837
started,bundle,com.springsource.sts.maven,2.8.1.201111221000-RELEASE,"com.springsource.sts.maven",1344748491493
started,bundle,com.springsource.sts.server.insight.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.server.insight.ui",1344748491977
started,bundle,org.springframework.ide.eclipse.osgi.targetdefinition,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.osgi.targetdefinition",1344748491993
started,bundle,com.springsource.sts.core,2.8.1.201111221000-RELEASE,"com.springsource.sts.core",1344748493962
started,bundle,com.springsource.sts.wizard,2.8.1.201111221000-RELEASE,"com.springsource.sts.wizard",1344748496899
started,bundle,org.eclipse.dltk.core.index.sql.h2,4.0.0.201206120848,"org.eclipse.dltk.core.index.sql.h2",1344748497274
