what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343488009624
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343488012515
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.J2EEPerspective",1343488015156
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1343488016781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343488017562
started,bundle,org.eclipse.mylyn.resources.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.resources.ui",1343488019046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343488019124
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1343488019156
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343488019218
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343488022624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343488259109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343488259515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343488259796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343488347593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343488353015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343488367343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343488377359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343488382359
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1343488396734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343489309890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343491090546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343491092749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343491092749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343491092859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343491100546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343491102531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343491142249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343491172718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343491181374
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343491185171
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343491208843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343492150203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343497964015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343497970531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343499447734
activated,perspective,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.perspective",1343499452312
activated,view,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.explorer",1343499468281
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1343499483015
activated,view,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.ui.explorer",1343499484171
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.2.v201205310922,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1343499485656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343499574999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343499576999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343499580531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343499749031
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343499751531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343499763593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343499783078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343499797390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343500075999
activated,editor,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.2.v201205310922,"org.eclipse.datatools.sqltools.sqlscrapbook.SQLScrapbookEditor",1343500079343
